score,short_name,name,type_ru,lat,lng,nearest_distance_m,nearest_monument,justification,article,qid,layer
"64","Национальный исследовательский","Национальный исследовательский университет «МИЭТ»","необычное здание","55.98333306","37.20833306","1032","КЦ Зеленоград","Национальный исследовательский университет «МИЭТ» — университет в Москве, Россия. До ближайшего монумента («КЦ Зеленоград») около 1.03 км.","https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%B8%D0%BD%D1%81%D1%82%D0%B8%D1%82%D1%83%D1%82_%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%BD%D0%BD%D0%BE%D0%B9_%D1%82%D0%B5%D1%85%D0%BD%D0%B8%D0%BA%D0%B8","Q182118","skyscraper"
"64","Вяземских-Долгоруковых","Усадьба Вяземских-Долгоруковых","усадьба / дворец / особняк","55.74734283","37.60292084","1026","Пётр l","Усадьба Вяземских-Долгоруковых — историческая усадьба, дворец или особняк с выразительной архитектурой и собственной историей места. До ближайшего монумента («Пётр l») около 1.03 км.","https://ru.wikipedia.org/wiki/%D0%A3%D1%81%D0%B0%D0%B4%D1%8C%D0%B1%D0%B0_%D0%92%D1%8F%D0%B7%D0%B5%D0%BC%D1%81%D0%BA%D0%B8%D1%85_%E2%80%94_%D0%94%D0%BE%D0%BB%D0%B3%D0%BE%D1%80%D1%83%D0%BA%D0%BE%D0%B2%D1%8B%D1%85","Q16710448","skyscraper"
"64","Мемориально-парковый комплекс","Мемориально-парковый комплекс героев Первой мировой войны","знаковое городское место","55.800302","37.511784","1025","ЦСКА Арена","Мемориально-парковый комплекс героев Первой мировой войны — узнаваемое городское место, связанное с прогулками, событиями или повседневной жизнью района. До ближайшего монумента («ЦСКА Арена») около 1.02 км.","https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BC%D0%BE%D1%80%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE-%D0%BF%D0%B0%D1%80%D0%BA%D0%BE%D0%B2%D1%8B%D0%B9_%D0%BA%D0%BE%D0%BC%D0%BF%D0%BB%D0%B5%D0%BA%D1%81_%D0%B3%D0%B5%D1%80%D0%BE%D0%B5%D0%B2_%D0%9F%D0%B5%D1%80%D0%B2%D0%BE%D0%B9_%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B","Q4290201","skyscraper"
"64","Городок художников","Городок художников","необычное здание","55.79156","37.5679","1014","Путевой дворец","Городок художников — архитектурный комплекс, объект культурного наследия на северо-западе Москвы. До ближайшего монумента («Путевой дворец») около 1.01 км.","https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%BE%D0%BA_%D1%85%D1%83%D0%B4%D0%BE%D0%B6%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2","Q4145397","skyscraper"
"64","Хамовнические казармы","Хамовнические казармы","необычное здание","55.73001","37.58507","1013","Фигурный фонтан","Хамовнические казармы — исторические казармы в Москве. До ближайшего монумента («Фигурный фонтан») около 1.01 км.","https://ru.wikipedia.org/wiki/%D0%A5%D0%B0%D0%BC%D0%BE%D0%B2%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5_%D0%BA%D0%B0%D0%B7%D0%B0%D1%80%D0%BC%D1%8B","Q20018468","skyscraper"
"64","Дом Московского","Дом Московского купеческого общества","необычное здание","55.754","37.6377","1011","ГУМ","Дом Московского купеческого общества — заметный современный архитектурный объект, который выделяется в городской застройке. До ближайшего монумента («ГУМ») около 1.01 км.","https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D1%81%D0%B0%D0%BC%D0%B1%D0%BB%D1%8C_%D0%B4%D0%BE%D1%85%D0%BE%D0%B4%D0%BD%D1%8B%D1%85_%D0%B4%D0%BE%D0%BC%D0%BE%D0%B2_%D0%9C%D0%BE%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B3%D0%BE_%D0%BA%D1%83%D0%BF%D0%B5%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B3%D0%BE_%D0%BE%D0%B1%D1%89%D0%B5%D1%81%D1%82%D0%B2%D0%B0","Q19796738","skyscraper"
"64","Евразия","Евразия (здание ММДЦ)","знаковое современное здание","55.748823","37.535304","1009","Пионер","Евразия (здание ММДЦ) — заметный современный архитектурный объект, который выделяется в городской застройке. До ближайшего монумента («Пионер») около 1.01 км.","https://ru.wikipedia.org/wiki/%D0%95%D0%B2%D1%80%D0%B0%D0%B7%D0%B8%D1%8F_(%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0-%D0%A1%D0%B8%D1%82%D0%B8)","Q1374287","skyscraper"
"64","Воробьёвы горы","Воробьёвы горы","необычное здание","55.71472222","37.50583333","1004","Круглый дом","Воробьёвы горы — жилой комплекс в Москве. До ближайшего монумента («Круглый дом») около 1.00 км.","https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D0%B1%D1%8C%D1%91%D0%B2%D1%8B_%D0%B3%D0%BE%D1%80%D1%8B_(%D0%B6%D0%B8%D0%BB%D0%BE%D0%B9_%D0%BA%D0%BE%D0%BC%D0%BF%D0%BB%D0%B5%D0%BA%D1%81)","Q3533215","skyscraper"
"64","Дом Н.","Дом Н. И. Миндовского","необычное здание","55.7436","37.5949","1002","Пётр l","Дом Н. И. Миндовского — заметный современный архитектурный объект, который выделяется в городской застройке. До ближайшего монумента («Пётр l») около 1.00 км.","https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%BC_%D0%9D._%D0%98._%D0%9C%D0%B8%D0%BD%D0%B4%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B3%D0%BE","Q19909115","skyscraper"
"64","IQ-квартал","IQ-квартал","знаковое современное здание","55.747446","37.534569","1000","Пионер","IQ-квартал — комплекс небоскрёбов, расположенных на участке 16 ММДЦ «Москва-Сити». До ближайшего монумента («Пионер») около 1.00 км.","https://ru.wikipedia.org/wiki/IQ-%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B0%D0%BB","Q4462136","skyscraper"
"60","Храм","Храм Святого праведного Иоанна Кронштадтского","исторический храм / монастырь","55.692722","37.851498","2322","Миг-29","Храм Святого праведного Иоанна Кронштадтского — православный храм в Москве. До ближайшего монумента («Миг-29») около 2.32 км.","","Q112961509","church_monastery"
"60","Храм Сретения Господня","Храм Сретения Господня","исторический храм / монастырь","55.692813","37.852593","2278","Наташинские пруды","Храм Сретения Господня — православный храм в Москве. До ближайшего монумента («Наташинские пруды») около 2.28 км.","","Q112961465","church_monastery"
"60","Храм","Храм Иоанна Кронштадтского в Головине","исторический храм / монастырь","55.846333","37.507667","2132","НАМИ","Храм Иоанна Кронштадтского в Головине — храмовый или монастырский объект с архитектурной, исторической и локальной культурной ценностью. До ближайшего монумента («НАМИ») около 2.13 км.","","Q56311294","church_monastery"
"60","Храм","Храм святителя Тихона, Патриарха Московского и всея Руси","исторический храм / монастырь","55.865","37.434","1972","Музей ВМФ","Храм святителя Тихона, Патриарха Московского и всея Руси — церковь у станции метро Планерная в Москве. До ближайшего монумента («Музей ВМФ») около 1.97 км.","","Q137969334","church_monastery"
"60","Зеленоградская Баптистская","Зеленоградская Баптистская Церковь","исторический храм / монастырь","55.992415553","37.182450771","1917","Живые камни","Зеленоградская Баптистская Церковь — храмовый или монастырский объект с архитектурной, исторической и локальной культурной ценностью. До ближайшего монумента («Живые камни») около 1.92 км.","","Q123544019","church_monastery"
"60","Храм Святой Ольги","Храм Святой Ольги (Москва)","исторический храм / монастырь","55.670776","37.743619","1670","Ice park","Храм Святой Ольги (Москва) — католический храм в Москве. До ближайшего монумента («Ice park») около 1.67 км.","https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%B0%D0%BC_%D0%A1%D0%B2%D1%8F%D1%82%D0%BE%D0%B9_%D0%9E%D0%BB%D1%8C%D0%B3%D0%B8_(%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0)","Q60852632","church_monastery"
"60","Инам","Инам","исторический храм или монастырь","55.856666666","37.592277777","1647","Ботанический сад","Инам — шиитская мечеть в Москве. До ближайшего монумента («Ботанический сад») около 1.65 км. До ближайшего монумента («Ботанический сад») около 1.65 км.","https://ru.wikipedia.org/wiki/%D0%98%D0%BD%D0%B0%D0%BC_(%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C)","Q21026863","church_monastery"
"60","Ярдям","Ярдям","исторический храм или монастырь","55.856666666","37.592277777","1647","Ботанический сад","Ярдям — мечеть в Москве. До ближайшего монумента («Ботанический сад») около 1.65 км. До ближайшего монумента («Ботанический сад») около 1.65 км.","https://ru.wikipedia.org/wiki/%D0%AF%D1%80%D0%B4%D1%8F%D0%BC","Q21645889","church_monastery"
"60","Благовещенская церковь","Благовещенская церковь (Москва)","исторический храм / монастырь","55.742777777","37.574444444","1553","Пионер","Благовещенская церковь (Москва) — храмовый или монастырский объект с архитектурной, исторической и локальной культурной ценностью. До ближайшего монумента («Пионер») около 1.55 км.","https://ru.wikipedia.org/wiki/%D0%A6%D0%B5%D1%80%D0%BA%D0%BE%D0%B2%D1%8C_%D0%91%D0%BB%D0%B0%D0%B3%D0%BE%D0%B2%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F_%D0%9F%D1%80%D0%B5%D1%81%D0%B2%D1%8F%D1%82%D0%BE%D0%B9_%D0%91%D0%BE%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%86%D1%8B,_%D1%87%D1%82%D0%BE_%D0%BD%D0%B0_%D0%91%D0%B5%D1%80%D0%B5%D0%B6%D0%BA%D0%B0%D1%85","Q4087743","church_monastery"
